Volume,Volume Weighted,Open Price,Close Price,Highest Price,Lowest Price,Timestamp,Number of Transaction,Stock Name,Strike
12,4.7067,4.6,4.68,4.72,4.6,2024-03-18 15:20:00,3,SPY,510
24,4.6975,4.75,4.68,4.75,4.62,2024-03-18 15:25:00,7,SPY,510
215,4.2126,4.62,4.2,4.62,4.2,2024-03-18 15:30:00,17,SPY,510
36,4.3886,4.2,4.5,4.58,4.2,2024-03-18 15:35:00,9,SPY,510
20,4.4965,4.46,4.61,4.61,4.42,2024-03-18 15:40:00,9,SPY,510
54,4.4239,4.56,4.36,4.56,4.31,2024-03-18 15:45:00,9,SPY,510
77,4.1341,4.35,4.13,4.43,4.1,2024-03-18 15:50:00,16,SPY,510
12,4.2834,4.1,4.31,4.34,4.1,2024-03-18 15:55:00,8,SPY,510
61,4.0677,4.21,4.03,4.25,3.95,2024-03-18 16:00:00,11,SPY,510
26,3.9934,3.98,4.05,4.06,3.95,2024-03-18 16:05:00,5,SPY,510
50,4.4476,4.26,4.47,4.47,4.26,2024-03-18 16:10:00,6,SPY,510
18,4.3467,4.45,4.41,4.45,4.31,2024-03-18 16:15:00,8,SPY,510
31,4.4065,4.41,4.3,4.41,4.3,2024-03-18 16:20:00,2,SPY,510
28,4.2229,4.25,4.27,4.27,4.11,2024-03-18 16:25:00,6,SPY,510
3,4.1667,4.12,4.19,4.19,4.12,2024-03-18 16:30:00,3,SPY,510
50,4.1772,4.08,4.13,4.19,4.08,2024-03-18 16:35:00,9,SPY,510
81,4.3237,4.32,4.35,4.35,4.32,2024-03-18 16:40:00,2,SPY,510
12,4.2433,4.26,4.24,4.26,4.24,2024-03-18 16:45:00,2,SPY,510
138,3.7607,4.04,3.74,4.06,3.74,2024-03-18 16:50:00,12,SPY,510
43,3.6798,3.74,3.68,3.74,3.62,2024-03-18 16:55:00,10,SPY,510
25,3.6456,3.58,3.56,3.71,3.56,2024-03-18 17:00:00,5,SPY,510
29,3.8631,3.78,3.87,3.87,3.78,2024-03-18 17:05:00,6,SPY,510
7,3.7771,3.76,3.76,3.81,3.76,2024-03-18 17:10:00,6,SPY,510
21,3.6924,3.8,3.7,3.8,3.61,2024-03-18 17:15:00,9,SPY,510
21,4.0357,4.11,4.09,4.11,3.9,2024-03-18 17:20:00,10,SPY,510
162,4.1547,4.17,4.07,4.19,4.04,2024-03-18 17:25:00,10,SPY,510
1,4.0,4.0,4.0,4.0,4.0,2024-03-18 17:30:00,1,SPY,510
21,3.7452,3.86,3.63,3.86,3.63,2024-03-18 17:35:00,4,SPY,510
56,3.5234,3.53,3.55,3.55,3.47,2024-03-18 17:40:00,10,SPY,510
51,3.5802,3.58,3.59,3.59,3.58,2024-03-18 17:45:00,4,SPY,510
3,3.7233,3.73,3.69,3.75,3.69,2024-03-18 17:50:00,3,SPY,510
201,3.6254,3.55,3.7,3.7,3.55,2024-03-18 17:55:00,8,SPY,510
11,3.9255,3.78,3.94,3.94,3.78,2024-03-18 18:00:00,3,SPY,510
220,3.9655,3.83,3.98,3.98,3.77,2024-03-18 18:05:00,10,SPY,510
101,4.0781,4.13,3.89,4.13,3.89,2024-03-18 18:10:00,5,SPY,510
32,4.0072,3.92,4.08,4.08,3.92,2024-03-18 18:15:00,7,SPY,510
89,3.9996,4.1,4.0,4.17,3.86,2024-03-18 18:20:00,15,SPY,510
15,4.2227,4.03,4.31,4.42,4.03,2024-03-18 18:25:00,13,SPY,510
12,4.2575,4.34,4.18,4.34,4.18,2024-03-18 18:30:00,8,SPY,510
19,4.28,4.22,4.34,4.34,4.22,2024-03-18 18:35:00,3,SPY,510
86,3.6758,4.23,3.51,4.23,3.33,2024-03-18 18:40:00,18,SPY,510
22,3.5673,3.54,3.63,3.63,3.54,2024-03-18 18:45:00,9,SPY,510
72,3.715,3.72,3.69,3.72,3.68,2024-03-18 18:50:00,8,SPY,510
5,3.72,3.62,3.85,3.85,3.62,2024-03-18 18:55:00,5,SPY,510
7,3.7986,3.73,3.83,3.85,3.73,2024-03-18 19:00:00,6,SPY,510
6,3.8217,3.75,4.0,4.0,3.75,2024-03-18 19:05:00,4,SPY,510
9,4.0967,4.05,4.12,4.12,4.05,2024-03-18 19:10:00,3,SPY,510
12,4.0067,4.07,3.99,4.11,3.99,2024-03-18 19:15:00,3,SPY,510
16,4.0119,4.13,3.9,4.13,3.9,2024-03-18 19:20:00,7,SPY,510
33,3.8973,3.88,3.82,4.0,3.82,2024-03-18 19:25:00,16,SPY,510
181,3.8341,3.84,4.11,4.11,3.8,2024-03-18 19:30:00,67,SPY,510
30,3.9753,4.04,3.84,4.04,3.8,2024-03-18 19:35:00,5,SPY,510
42,3.7019,3.78,3.75,3.78,3.59,2024-03-18 19:40:00,9,SPY,510
24,3.6917,3.79,3.65,3.79,3.63,2024-03-18 19:45:00,12,SPY,510
53,3.079,3.64,3.01,3.64,3.01,2024-03-18 19:50:00,10,SPY,510
169,2.7245,2.87,3.0,3.0,2.5,2024-03-18 19:55:00,13,SPY,510
5746,3.4513,3.22,3.85,3.9,3.17,2024-03-18 13:30:00,1024,SPY,511
833,3.7544,3.95,3.53,3.99,3.51,2024-03-18 13:35:00,245,SPY,511
362,3.7559,3.55,3.63,3.91,3.55,2024-03-18 13:40:00,94,SPY,511
588,3.5296,3.71,3.41,3.85,3.32,2024-03-18 13:45:00,83,SPY,511
223,3.3762,3.5,3.33,3.55,3.26,2024-03-18 13:50:00,60,SPY,511
182,3.2375,3.38,3.18,3.42,3.11,2024-03-18 13:55:00,70,SPY,511
161,3.2843,3.28,3.4,3.45,3.14,2024-03-18 14:00:00,42,SPY,511
382,3.6532,3.38,3.78,3.82,3.31,2024-03-18 14:05:00,45,SPY,511
273,3.9074,3.81,3.8,4.1,3.76,2024-03-18 14:10:00,62,SPY,511
159,3.9721,3.82,4.02,4.14,3.82,2024-03-18 14:15:00,30,SPY,511
98,4.1262,4.1,4.34,4.34,3.99,2024-03-18 14:20:00,28,SPY,511
66,4.3814,4.43,4.25,4.57,4.25,2024-03-18 14:25:00,31,SPY,511
177,4.155,4.32,4.13,4.34,3.99,2024-03-18 14:30:00,29,SPY,511
160,4.1987,4.1,4.21,4.36,4.05,2024-03-18 14:35:00,27,SPY,511
41,4.2207,4.17,4.06,4.33,4.06,2024-03-18 14:40:00,17,SPY,511
231,4.0424,4.08,4.3,4.3,3.94,2024-03-18 14:45:00,25,SPY,511
24,4.1292,4.27,4.12,4.27,4.09,2024-03-18 14:50:00,12,SPY,511
51,4.1084,4.13,4.2,4.2,4.02,2024-03-18 14:55:00,13,SPY,511
33,4.123,4.32,4.06,4.32,3.93,2024-03-18 15:00:00,15,SPY,511
23,4.0057,3.9,4.1,4.13,3.84,2024-03-18 15:05:00,14,SPY,511
32,3.7916,4.05,3.77,4.05,3.65,2024-03-18 15:10:00,15,SPY,511
35,3.5717,3.67,3.59,3.73,3.45,2024-03-18 15:15:00,26,SPY,511
14,3.7143,3.65,3.8,3.8,3.6,2024-03-18 15:20:00,10,SPY,511
23,3.7057,3.82,3.8,3.82,3.67,2024-03-18 15:25:00,10,SPY,511
166,3.4066,3.8,3.27,3.8,3.27,2024-03-18 15:30:00,23,SPY,511
36,3.3519,3.27,3.59,3.59,3.27,2024-03-18 15:35:00,12,SPY,511
17,3.5788,3.58,3.58,3.6,3.5,2024-03-18 15:40:00,5,SPY,511
4,3.42,3.42,3.42,3.42,3.42,2024-03-18 15:45:00,1,SPY,511
162,3.4143,3.43,3.22,3.46,3.16,2024-03-18 15:50:00,13,SPY,511
23,3.3669,3.22,3.38,3.46,3.22,2024-03-18 15:55:00,8,SPY,511
134,3.2042,3.28,3.2,3.28,3.05,2024-03-18 16:00:00,30,SPY,511
154,3.2847,3.05,3.3,3.33,3.05,2024-03-18 16:05:00,17,SPY,511
93,3.3987,3.28,3.52,3.52,3.28,2024-03-18 16:10:00,12,SPY,511
79,3.4935,3.52,3.48,3.53,3.4,2024-03-18 16:15:00,11,SPY,511
7,3.4729,3.45,3.52,3.52,3.4,2024-03-18 16:20:00,4,SPY,511
6,3.33,3.4,3.33,3.4,3.26,2024-03-18 16:25:00,4,SPY,511
51,3.2071,3.29,3.14,3.29,3.13,2024-03-18 16:30:00,27,SPY,511
17,3.1976,3.12,3.2,3.25,3.12,2024-03-18 16:35:00,9,SPY,511
60,3.3388,3.13,3.33,3.4,3.11,2024-03-18 16:40:00,10,SPY,511
41,3.2937,3.33,3.15,3.33,3.15,2024-03-18 16:45:00,5,SPY,511
237,2.8703,3.06,2.88,3.06,2.74,2024-03-18 16:50:00,31,SPY,511
66,2.7956,2.82,2.77,2.82,2.72,2024-03-18 16:55:00,15,SPY,511
56,2.7918,2.71,2.71,2.9,2.69,2024-03-18 17:00:00,11,SPY,511
168,2.8635,2.68,2.9,2.95,2.68,2024-03-18 17:05:00,7,SPY,511
29,2.849,2.84,2.84,2.88,2.77,2024-03-18 17:10:00,7,SPY,511
6,2.845,2.87,2.82,2.87,2.82,2024-03-18 17:15:00,2,SPY,511
9,3.0844,3.02,3.16,3.16,2.99,2024-03-18 17:20:00,7,SPY,511
89,3.1534,3.19,3.28,3.28,3.11,2024-03-18 17:25:00,47,SPY,511
33,3.2155,3.31,3.16,3.35,3.15,2024-03-18 17:30:00,8,SPY,511
38,2.7213,2.99,2.65,3.04,2.65,2024-03-18 17:35:00,13,SPY,511
51,2.5816,2.59,2.6,2.64,2.54,2024-03-18 17:40:00,10,SPY,511
24,2.685,2.71,2.79,2.79,2.59,2024-03-18 17:45:00,17,SPY,511
26,2.7712,2.84,2.69,2.84,2.69,2024-03-18 17:50:00,12,SPY,511
13,2.8623,2.88,2.9,2.93,2.76,2024-03-18 17:55:00,5,SPY,511
60,2.9117,2.84,2.96,3.0,2.77,2024-03-18 18:00:00,17,SPY,511
8,2.83,2.98,2.8,2.98,2.8,2024-03-18 18:05:00,4,SPY,511
37,3.0976,3.1,2.98,3.17,2.98,2024-03-18 18:10:00,10,SPY,511
5,3.05,2.95,3.1,3.12,2.95,2024-03-18 18:15:00,4,SPY,511
8,2.9738,3.02,2.93,3.02,2.93,2024-03-18 18:20:00,4,SPY,511
37,3.2884,3.15,3.36,3.42,3.15,2024-03-18 18:25:00,17,SPY,511
30,3.2673,3.41,3.19,3.41,3.19,2024-03-18 18:30:00,10,SPY,511
119,3.3779,3.33,3.25,3.44,3.19,2024-03-18 18:35:00,12,SPY,511
63,2.7054,3.08,2.7,3.08,2.47,2024-03-18 18:40:00,14,SPY,511
118,2.6205,2.68,2.79,2.79,2.59,2024-03-18 18:45:00,12,SPY,511
55,2.8444,2.79,2.85,2.85,2.79,2024-03-18 18:50:00,7,SPY,511
25,2.83,2.8,2.84,2.85,2.75,2024-03-18 18:55:00,5,SPY,511
10,2.832,2.85,2.79,2.87,2.79,2024-03-18 19:00:00,7,SPY,511
74,2.952,2.76,3.0,3.08,2.76,2024-03-18 19:05:00,7,SPY,511
21,3.0919,3.01,3.08,3.15,3.0,2024-03-18 19:10:00,14,SPY,511
5,3.1,3.1,3.1,3.1,3.1,2024-03-18 19:15:00,1,SPY,511
17,3.0729,3.02,2.96,3.13,2.96,2024-03-18 19:20:00,6,SPY,511
132,2.9455,3.0,2.88,3.03,2.8,2024-03-18 19:25:00,18,SPY,511
376,2.9185,2.87,3.09,3.12,2.81,2024-03-18 19:30:00,108,SPY,511
57,2.843,3.02,2.74,3.02,2.74,2024-03-18 19:35:00,10,SPY,511
136,2.737,2.73,2.8,2.8,2.64,2024-03-18 19:40:00,8,SPY,511
41,2.7266,2.83,2.62,2.83,2.62,2024-03-18 19:45:00,16,SPY,511
179,2.1214,2.47,1.98,2.47,1.95,2024-03-18 19:50:00,25,SPY,511
479,1.684,1.93,2.09,2.1,1.5,2024-03-18 19:55:00,42,SPY,511
3844,2.6927,2.49,3.03,3.05,2.23,2024-03-18 13:30:00,1082,SPY,512
1444,2.9618,3.05,2.73,3.12,2.73,2024-03-18 13:35:00,265,SPY,512
421,2.9134,2.76,2.79,3.05,2.74,2024-03-18 13:40:00,87,SPY,512
264,2.6721,2.85,2.58,3.0,2.5,2024-03-18 13:45:00,94,SPY,512
168,2.5372,2.62,2.52,2.7,2.46,2024-03-18 13:50:00,51,SPY,512
636,2.4548,2.6,2.33,2.6,2.33,2024-03-18 13:55:00,93,SPY,512
287,2.4549,2.39,2.55,2.6,2.34,2024-03-18 14:00:00,58,SPY,512
583,2.6906,2.55,2.92,2.96,2.41,2024-03-18 14:05:00,75,SPY,512
379,3.069,2.95,2.96,3.24,2.92,2024-03-18 14:10:00,76,SPY,512
202,3.0733,2.96,3.11,3.2,2.95,2024-03-18 14:15:00,42,SPY,512
229,3.2617,3.15,3.44,3.44,3.09,2024-03-18 14:20:00,51,SPY,512
648,3.4881,3.48,3.3,3.63,3.3,2024-03-18 14:25:00,78,SPY,512
202,3.3454,3.43,3.22,3.45,3.1,2024-03-18 14:30:00,52,SPY,512
124,3.3064,3.19,3.38,3.4,3.13,2024-03-18 14:35:00,20,SPY,512
47,3.253,3.28,3.14,3.35,3.1,2024-03-18 14:40:00,16,SPY,512
376,3.2021,3.3,3.42,3.42,3.01,2024-03-18 14:45:00,37,SPY,512
72,3.2183,3.21,3.21,3.3,3.14,2024-03-18 14:50:00,14,SPY,512
68,3.2208,3.24,3.33,3.33,3.13,2024-03-18 14:55:00,20,SPY,512
112,3.1521,3.35,3.13,3.39,3.06,2024-03-18 15:00:00,18,SPY,512
51,3.082,3.11,3.2,3.2,2.99,2024-03-18 15:05:00,12,SPY,512
173,2.951,3.07,2.88,3.08,2.78,2024-03-18 15:10:00,45,SPY,512
168,2.6763,2.84,2.8,2.84,2.59,2024-03-18 15:15:00,32,SPY,512
186,2.8271,2.77,2.84,2.94,2.7,2024-03-18 15:20:00,23,SPY,512
15,2.7987,2.76,2.85,2.88,2.75,2024-03-18 15:25:00,10,SPY,512
350,2.6127,2.81,2.45,2.82,2.37,2024-03-18 15:30:00,31,SPY,512
57,2.6691,2.41,2.72,2.72,2.41,2024-03-18 15:35:00,13,SPY,512
105,2.6523,2.67,2.74,2.75,2.6,2024-03-18 15:40:00,8,SPY,512
68,2.6537,2.7,2.52,2.8,2.52,2024-03-18 15:45:00,17,SPY,512
205,2.3564,2.54,2.4,2.61,2.24,2024-03-18 15:50:00,43,SPY,512
349,2.4388,2.3,2.47,2.56,2.3,2024-03-18 15:55:00,13,SPY,512
91,2.3398,2.47,2.23,2.47,2.19,2024-03-18 16:00:00,19,SPY,512
243,2.3155,2.21,2.4,2.45,2.19,2024-03-18 16:05:00,16,SPY,512
160,2.6277,2.45,2.65,2.7,2.41,2024-03-18 16:10:00,18,SPY,512
62,2.5821,2.64,2.48,2.64,2.48,2024-03-18 16:15:00,5,SPY,512
29,2.5483,2.56,2.49,2.62,2.49,2024-03-18 16:20:00,7,SPY,512
282,2.4741,2.49,2.43,2.52,2.35,2024-03-18 16:25:00,31,SPY,512
17,2.2941,2.35,2.29,2.35,2.26,2024-03-18 16:30:00,11,SPY,512
95,2.3268,2.25,2.3,2.35,2.24,2024-03-18 16:35:00,16,SPY,512
114,2.3448,2.28,2.47,2.49,2.22,2024-03-18 16:40:00,20,SPY,512
25,2.3628,2.43,2.22,2.43,2.22,2024-03-18 16:45:00,9,SPY,512
177,2.0163,2.2,2.07,2.2,1.94,2024-03-18 16:50:00,39,SPY,512
168,1.9852,1.97,1.92,2.02,1.92,2024-03-18 16:55:00,22,SPY,512
170,1.9693,1.88,1.9,2.07,1.88,2024-03-18 17:00:00,31,SPY,512
326,2.027,1.87,2.08,2.15,1.87,2024-03-18 17:05:00,27,SPY,512
96,1.9968,2.04,2.05,2.08,1.93,2024-03-18 17:10:00,17,SPY,512
138,2.015,2.02,2.02,2.03,1.93,2024-03-18 17:15:00,13,SPY,512
155,2.1966,2.05,2.24,2.27,2.05,2024-03-18 17:20:00,44,SPY,512
67,2.3031,2.26,2.34,2.38,2.21,2024-03-18 17:25:00,33,SPY,512
285,2.2869,2.43,2.13,2.43,2.13,2024-03-18 17:30:00,22,SPY,512
88,1.91,2.15,1.83,2.15,1.8,2024-03-18 17:35:00,30,SPY,512
123,1.7787,1.85,1.8,1.85,1.71,2024-03-18 17:40:00,28,SPY,512
127,1.8194,1.81,1.93,1.93,1.75,2024-03-18 17:45:00,29,SPY,512
176,1.9222,1.96,1.83,2.0,1.76,2024-03-18 17:50:00,29,SPY,512
103,1.9211,1.82,2.02,2.05,1.78,2024-03-18 17:55:00,26,SPY,512
92,2.0112,2.08,2.02,2.12,1.95,2024-03-18 18:00:00,35,SPY,512
85,2.0381,2.07,2.16,2.16,1.93,2024-03-18 18:05:00,25,SPY,512
133,2.1636,2.07,2.08,2.27,2.05,2024-03-18 18:10:00,31,SPY,512
18,2.1894,2.05,2.18,2.26,2.05,2024-03-18 18:15:00,13,SPY,512
58,2.1281,2.26,2.15,2.26,2.02,2024-03-18 18:20:00,22,SPY,512
177,2.394,2.25,2.45,2.45,2.25,2024-03-18 18:25:00,16,SPY,512
43,2.3737,2.43,2.38,2.43,2.29,2024-03-18 18:30:00,13,SPY,512
227,2.3185,2.27,2.4,2.47,2.27,2024-03-18 18:35:00,16,SPY,512
652,1.8468,2.32,1.8,2.32,1.63,2024-03-18 18:40:00,70,SPY,512
94,1.8269,1.74,1.88,1.91,1.65,2024-03-18 18:45:00,28,SPY,512
9,1.9189,1.85,1.92,1.97,1.85,2024-03-18 18:50:00,4,SPY,512
27,1.903,1.9,2.0,2.0,1.82,2024-03-18 18:55:00,13,SPY,512
64,1.9528,1.97,1.96,2.0,1.88,2024-03-18 19:00:00,20,SPY,512
124,2.0386,1.89,2.16,2.16,1.82,2024-03-18 19:05:00,29,SPY,512
163,2.1552,2.1,2.15,2.19,2.07,2024-03-18 19:10:00,16,SPY,512
163,2.1662,2.14,2.2,2.2,2.11,2024-03-18 19:15:00,19,SPY,512
241,2.1108,2.18,2.02,2.18,2.0,2024-03-18 19:20:00,22,SPY,512
308,1.981,2.01,1.99,2.07,1.89,2024-03-18 19:25:00,40,SPY,512
420,1.9434,1.92,2.08,2.14,1.9,2024-03-18 19:30:00,117,SPY,512
80,1.9025,2.06,1.78,2.06,1.77,2024-03-18 19:35:00,25,SPY,512
167,1.8113,1.78,1.82,1.84,1.7,2024-03-18 19:40:00,16,SPY,512
263,1.8355,1.82,1.77,1.92,1.7,2024-03-18 19:45:00,20,SPY,512
426,1.5269,1.74,0.99,1.84,0.99,2024-03-18 19:50:00,48,SPY,512
1907,0.9241,1.12,1.02,1.23,0.76,2024-03-18 19:55:00,126,SPY,512
6879,1.9704,1.76,2.27,2.28,1.69,2024-03-18 13:30:00,1170,SPY,513
2164,2.1936,2.28,1.98,2.35,1.97,2024-03-18 13:35:00,341,SPY,513
1644,2.1707,1.99,2.04,2.29,1.99,2024-03-18 13:40:00,190,SPY,513
858,2.0008,2.1,1.87,2.23,1.81,2024-03-18 13:45:00,184,SPY,513
655,1.8321,1.94,1.8,1.98,1.73,2024-03-18 13:50:00,117,SPY,513
1204,1.7385,1.82,1.67,1.87,1.64,2024-03-18 13:55:00,156,SPY,513
1681,1.7493,1.68,1.84,1.87,1.67,2024-03-18 14:00:00,186,SPY,513
1139,1.9692,1.8,2.14,2.16,1.71,2024-03-18 14:05:00,213,SPY,513
1633,2.2513,2.15,2.14,2.39,2.09,2024-03-18 14:10:00,222,SPY,513
351,2.2323,2.17,2.29,2.4,2.14,2024-03-18 14:15:00,84,SPY,513
741,2.372,2.33,2.58,2.58,2.24,2024-03-18 14:20:00,104,SPY,513
506,2.6092,2.59,2.53,2.75,2.45,2024-03-18 14:25:00,117,SPY,513
296,2.3886,2.57,2.39,2.57,2.25,2024-03-18 14:30:00,57,SPY,513
105,2.4684,2.31,2.42,2.55,2.31,2024-03-18 14:35:00,31,SPY,513
142,2.4621,2.41,2.26,2.54,2.26,2024-03-18 14:40:00,33,SPY,513
257,2.2606,2.28,2.5,2.51,2.17,2024-03-18 14:45:00,44,SPY,513
135,2.4114,2.45,2.38,2.45,2.33,2024-03-18 14:50:00,17,SPY,513
198,2.3947,2.38,2.45,2.45,2.31,2024-03-18 14:55:00,27,SPY,513
558,2.3908,2.5,2.3,2.52,2.22,2024-03-18 15:00:00,36,SPY,513
282,2.2333,2.17,2.32,2.37,2.17,2024-03-18 15:05:00,34,SPY,513
222,2.0448,2.22,2.04,2.24,1.98,2024-03-18 15:10:00,56,SPY,513
685,1.8986,2.04,1.96,2.04,1.79,2024-03-18 15:15:00,62,SPY,513
210,2.0329,1.92,2.04,2.07,1.9,2024-03-18 15:20:00,25,SPY,513
153,1.9929,2.02,2.07,2.07,1.94,2024-03-18 15:25:00,20,SPY,513
709,1.7831,2.0,1.68,2.0,1.64,2024-03-18 15:30:00,79,SPY,513
203,1.7918,1.66,1.9,1.93,1.64,2024-03-18 15:35:00,60,SPY,513
94,1.852,1.88,1.89,1.96,1.81,2024-03-18 15:40:00,16,SPY,513
96,1.8262,1.95,1.78,1.98,1.71,2024-03-18 15:45:00,27,SPY,513
811,1.6355,1.81,1.6,1.81,1.53,2024-03-18 15:50:00,75,SPY,513
278,1.6634,1.57,1.73,1.75,1.57,2024-03-18 15:55:00,46,SPY,513
487,1.512,1.69,1.5,1.69,1.45,2024-03-18 16:00:00,79,SPY,513
596,1.5639,1.44,1.64,1.68,1.44,2024-03-18 16:05:00,94,SPY,513
504,1.786,1.6,1.84,1.88,1.6,2024-03-18 16:10:00,65,SPY,513
140,1.7873,1.84,1.78,1.84,1.69,2024-03-18 16:15:00,29,SPY,513
69,1.7464,1.79,1.71,1.79,1.66,2024-03-18 16:20:00,21,SPY,513
609,1.6137,1.7,1.69,1.73,1.56,2024-03-18 16:25:00,40,SPY,513
251,1.5587,1.67,1.52,1.67,1.5,2024-03-18 16:30:00,62,SPY,513
164,1.5216,1.51,1.55,1.59,1.5,2024-03-18 16:35:00,27,SPY,513
538,1.6154,1.56,1.7,1.7,1.47,2024-03-18 16:40:00,49,SPY,513
89,1.601,1.67,1.5,1.67,1.5,2024-03-18 16:45:00,31,SPY,513
3464,1.3185,1.49,1.34,1.52,1.23,2024-03-18 16:50:00,247,SPY,513
1604,1.271,1.34,1.25,1.34,1.21,2024-03-18 16:55:00,134,SPY,513
1485,1.2496,1.23,1.21,1.35,1.19,2024-03-18 17:00:00,168,SPY,513
1827,1.3552,1.2,1.34,1.41,1.19,2024-03-18 17:05:00,205,SPY,513
920,1.2862,1.33,1.3,1.36,1.24,2024-03-18 17:10:00,93,SPY,513
1263,1.2731,1.31,1.29,1.31,1.21,2024-03-18 17:15:00,82,SPY,513
3433,1.4335,1.32,1.51,1.51,1.32,2024-03-18 17:20:00,306,SPY,513
1725,1.5229,1.51,1.59,1.61,1.43,2024-03-18 17:25:00,160,SPY,513
1408,1.4991,1.62,1.4,1.64,1.35,2024-03-18 17:30:00,161,SPY,513
1916,1.1956,1.35,1.14,1.38,1.1,2024-03-18 17:35:00,217,SPY,513
1383,1.0895,1.13,1.13,1.17,1.04,2024-03-18 17:40:00,202,SPY,513
1283,1.1304,1.1,1.2,1.2,1.05,2024-03-18 17:45:00,196,SPY,513
1758,1.1951,1.21,1.14,1.26,1.08,2024-03-18 17:50:00,201,SPY,513
1194,1.2403,1.13,1.3,1.32,1.08,2024-03-18 17:55:00,142,SPY,513
1149,1.3121,1.3,1.3,1.36,1.2,2024-03-18 18:00:00,144,SPY,513
977,1.2707,1.32,1.35,1.38,1.18,2024-03-18 18:05:00,138,SPY,513
1602,1.3941,1.36,1.3,1.49,1.27,2024-03-18 18:10:00,194,SPY,513
714,1.3563,1.29,1.43,1.45,1.29,2024-03-18 18:15:00,62,SPY,513
818,1.3559,1.44,1.39,1.45,1.26,2024-03-18 18:20:00,121,SPY,513
1299,1.5496,1.37,1.64,1.65,1.37,2024-03-18 18:25:00,147,SPY,513
746,1.607,1.65,1.55,1.65,1.48,2024-03-18 18:30:00,58,SPY,513
573,1.5494,1.57,1.51,1.65,1.45,2024-03-18 18:35:00,44,SPY,513
2666,1.1042,1.45,1.09,1.45,0.97,2024-03-18 18:40:00,252,SPY,513
2353,1.0811,1.09,1.16,1.17,0.98,2024-03-18 18:45:00,178,SPY,513
989,1.1281,1.14,1.15,1.2,1.08,2024-03-18 18:50:00,111,SPY,513
1134,1.1331,1.14,1.18,1.22,1.04,2024-03-18 18:55:00,99,SPY,513
779,1.1472,1.15,1.14,1.21,1.08,2024-03-18 19:00:00,88,SPY,513
2726,1.2974,1.15,1.32,1.4,1.06,2024-03-18 19:05:00,228,SPY,513
619,1.312,1.29,1.27,1.38,1.22,2024-03-18 19:10:00,95,SPY,513
375,1.2993,1.27,1.34,1.37,1.25,2024-03-18 19:15:00,70,SPY,513
349,1.28,1.34,1.19,1.36,1.19,2024-03-18 19:20:00,70,SPY,513
638,1.1578,1.21,1.15,1.24,1.08,2024-03-18 19:25:00,122,SPY,513
1793,1.2023,1.16,1.24,1.29,1.08,2024-03-18 19:30:00,197,SPY,513
1863,1.1036,1.23,0.97,1.25,0.96,2024-03-18 19:35:00,451,SPY,513
1059,0.9799,0.97,0.99,1.02,0.89,2024-03-18 19:40:00,163,SPY,513
1334,0.9566,0.94,0.94,1.07,0.88,2024-03-18 19:45:00,105,SPY,513
7533,0.5885,0.89,0.45,0.89,0.43,2024-03-18 19:50:00,437,SPY,513
16514,0.4193,0.46,0.38,0.54,0.27,2024-03-18 19:55:00,588,SPY,513
16282,1.3917,1.22,1.61,1.63,1.13,2024-03-18 13:30:00,2238,SPY,514
3876,1.5316,1.61,1.35,1.68,1.35,2024-03-18 13:35:00,739,SPY,514
2680,1.4997,1.36,1.38,1.62,1.36,2024-03-18 13:40:00,451,SPY,514
3070,1.3409,1.45,1.24,1.56,1.21,2024-03-18 13:45:00,545,SPY,514
2172,1.2458,1.27,1.22,1.34,1.15,2024-03-18 13:50:00,422,SPY,514
4667,1.1536,1.22,1.09,1.26,1.05,2024-03-18 13:55:00,611,SPY,514
6038,1.1675,1.08,1.23,1.25,1.08,2024-03-18 14:00:00,741,SPY,514
7304,1.3713,1.23,1.44,1.47,1.11,2024-03-18 14:05:00,1069,SPY,514
6499,1.536,1.45,1.46,1.67,1.42,2024-03-18 14:10:00,948,SPY,514
2138,1.551,1.46,1.58,1.67,1.44,2024-03-18 14:15:00,336,SPY,514
2742,1.6574,1.59,1.8,1.81,1.55,2024-03-18 14:20:00,424,SPY,514
3231,1.8579,1.82,1.77,1.98,1.71,2024-03-18 14:25:00,582,SPY,514
1102,1.6855,1.79,1.61,1.81,1.53,2024-03-18 14:30:00,212,SPY,514
1020,1.6898,1.63,1.69,1.78,1.57,2024-03-18 14:35:00,145,SPY,514
450,1.6607,1.69,1.57,1.77,1.54,2024-03-18 14:40:00,100,SPY,514
1041,1.5842,1.59,1.71,1.74,1.47,2024-03-18 14:45:00,204,SPY,514
376,1.6373,1.7,1.64,1.72,1.58,2024-03-18 14:50:00,69,SPY,514
299,1.6433,1.64,1.71,1.71,1.54,2024-03-18 14:55:00,77,SPY,514
1369,1.5979,1.75,1.57,1.77,1.49,2024-03-18 15:00:00,153,SPY,514
998,1.5199,1.52,1.57,1.63,1.44,2024-03-18 15:05:00,167,SPY,514
1378,1.3701,1.57,1.37,1.57,1.3,2024-03-18 15:10:00,190,SPY,514
2855,1.2504,1.37,1.26,1.37,1.15,2024-03-18 15:15:00,298,SPY,514
2424,1.3364,1.26,1.33,1.38,1.21,2024-03-18 15:20:00,231,SPY,514
1587,1.3059,1.35,1.37,1.38,1.23,2024-03-18 15:25:00,151,SPY,514
4783,1.1333,1.36,1.07,1.36,1.0,2024-03-18 15:30:00,389,SPY,514
3025,1.1372,1.06,1.2,1.26,1.01,2024-03-18 15:35:00,292,SPY,514
