Timestamp,SPY Opening Price,QQQ Opening Price,VXX Opening Price,DIA Opening Price,SPY Closing Price,QQQ Closing Price,VXX Closing Price,DIA Closing Price,SPY 5D Avg Volume,SPY 3D Avg Volume,SPY 1D Avg Volume,QQQ 5D Avg Volume,QQQ 3D Avg Volume,QQQ 1D Avg Volume,VXX 5D Avg Volume,VXX 3D Avg Volume,VXX 1D Avg Volume,DIA 5D Avg Volume,DIA 3D Avg Volume,DIA 1D Avg Volume,SPY 5D Stock Change,SPY 3D Stock Change,SPY 1D Stock Change,QQQ 5D Stock Change,QQQ 3D Stock Change,QQQ 1D Stock Change,VXX 5D Stock Change,VXX 3D Stock Change,VXX 1D Stock Change,DIA 5D Stock Change,DIA 3D Stock Change,DIA 1D Stock Change,SPY Strike,SPY Open CC,SPY Close CC
2023-04-26,406.64,312.49,41.16,335.56,403.87,311.56,41.35,332.46,73048555.4,78058362.66666667,92363853.25748503,52080072.2,53006464.0,64709186.18562874,5575925.8,5970473.0,4397281.683383234,2507635.4,2501377.0,4656109.380239521,-0.01,-0.01,0,-0.02,-0.02,0,0.08,0.06,0,-0.01,-0.01,0,407,0.83,0.01
2023-04-27,406.99,315.1,39.47,334.14,412.18,320.32,39.13,338.09,78092499.2,80504905.0,92328280.70746268,55370616.0,52142284.333333336,64681396.8119403,5632296.2,6213636.0,4399389.326119403,2654377.0,2874161.3333333335,4652922.214925373,-0.02,-0.02,0,-0.02,-0.02,0,0.05,0.06,0,-0.01,-0.02,0,407,0.94,5.65
2023-04-28,411.99,319.51,38.89,337.72,414.84,321.68,38.14,340.0,81513151.2,90044579.66666667,92330112.07142857,55963816.0,59261377.333333336,64683535.33928572,6037597.2,6973379.666666667,4407644.789434524,2831831.6,3133437.0,4648201.071428572,0.0,0.0,0,0.02,0.02,0,-0.02,-0.0,0,0.0,-0.0,0,412,0.93,3.3
2023-05-01,415.6501,321.75,37.2,341.3223,415.61,322.155,37.25,340.49,84778294.2,87607935.0,92321515.70623146,55975386.0,59616607.666666664,64663851.65875371,7273957.0,7610739.666666667,4425888.134272997,3068043.6,3435381.0,4645242.362017804,0.01,0.02,0,0.02,0.03,0,-0.03,-0.07,0,0.01,0.01,0,416,0.94,0.22
2023-05-02,413.81,321.5,38.0,338.6,410.46,319.04,38.88,336.44,84315876.0,75722820.5,92231844.07396449,55369530.6,49531760.5,64593879.86686391,7661203.2,8692938.5,4433001.556952663,3069526.8,2973661.5,4638292.553254438,0.01,0.01,0,0.03,0.01,0,-0.05,-0.04,0,0.01,0.01,0,414,0.88,0.01
2023-05-03,411.25,319.85,39.16,336.36,407.94,317.18,39.68,334.1,85743298.6,85108608.33333333,92266204.95870206,55210113.2,51750292.666666664,64569081.864306785,8682546.2,10378721.333333334,4460486.174778761,3175628.2,3074371.3333333335,4634273.374631268,0.01,-0.0,0,0.02,-0.0,0,-0.06,-0.0,0,0.0,-0.0,0,412,1.69,0.01
2023-05-04,406.31,316.53,40.56,332.66,404.79,316.04,41.78,330.76,87960242.6,85808152.33333333,92264044.85294117,56098178.0,52346937.666666664,64555173.00588235,10182495.2,11061199.666666666,4484435.000735294,3242768.0,3165368.6666666665,4632184.652941177,0.0,-0.02,0,0.01,-0.01,0,0.01,0.07,0,-0.0,-0.02,0,407,0.88,0.09
2023-05-05,409.22,318.68,40.25,334.7933,412.62,322.98,38.6,336.72,88337891.4,96747938.66666667,92271575.11143695,53037193.6,55374149.0,64512767.86510264,10669549.8,11987290.666666666,4499461.5784457475,3344794.8,3592217.0,4629089.542521995,-0.02,-0.02,0,-0.01,-0.02,0,0.07,0.1,0,-0.02,-0.02,0,410,1.06,2.96
2023-05-08,412.46,321.86,38.5,336.54,412.81,323.68,38.06,336.11,87976822.2,91330474.33333333,92257996.79532164,51775026.2,53891462.666666664,64475418.53801169,10012081.4,9826631.666666666,4507557.626461988,3323117.0,3681195.6666666665,4625913.043859649,-0.01,0.0,0,0.0,0.01,0,0.04,-0.01,0,-0.01,0.0,0,413,0.71,0.25
2023-05-09,410.7,321.85,38.77,335.51,411.11,321.41,38.8699,335.92,85583675.0,68837279.5,92134931.98833819,50854708.2,44075547.0,64393600.39650146,9529643.6,5843173.0,4507296.630466472,3221860.6,2666326.0,4617644.857142857,-0.0,0.01,0,0.01,0.02,0,0.0,-0.05,0,-0.01,0.0,0,411,0.86,0.56
2023-05-10,413.1,324.33,37.3,336.32,413.25,325.5,37.76,335.61,74650710.0,62296639.333333336,92010165.7877907,45970596.8,39972631.333333336,64298755.04651163,7795533.8,5588694.666666667,4508960.704215116,2951674.0,2419170.0,4609816.988372093,-0.0,0.0,0,0.0,0.01,0,-0.01,-0.03,0,-0.0,0.0,0,414,0.48,0.09
2023-05-11,410.63,324.53,38.56,332.2401,411.73,326.04,37.43,332.85,75572940.6,65135016.333333336,92022144.79130435,46041427.4,42790939.666666664,64286857.85217391,6737548.2,5603644.333333333,4517088.815217392,2839955.0,2360098.6666666665,4606210.310144927,0.02,0.0,0,0.03,0.01,0,-0.07,-0.02,0,0.01,-0.0,0,411,1.17,1.02
2023-05-12,413.16,326.54,36.98,333.81,410.83,324.5,37.5305,332.66,70636020.8,71835181.66666667,91958922.59248555,44843933.0,45356190.333333336,64228536.147398844,6066890.0,6216034.666666667,4522112.278179191,2669535.0,2671674.3333333335,4600772.280346821,0.01,0.0,0,0.02,0.01,0,-0.07,-0.03,0,-0.01,-0.01,0,414,0.58,0.01
2023-05-15,411.23,324.91,37.2,332.31,412.48,326.47,36.53,333.34,67206772.2,78923911.33333333,91897028.14121038,44173040.6,50895535.666666664,64182877.06916427,6128788.2,7048722.333333333,4530918.297550432,2488261.8,2908842.0,4595111.152737753,-0.0,-0.01,0,0.01,0.0,0,-0.03,0.01,0,-0.01,-0.01,0,412,0.7,0.74
2023-05-16,411.63,326.66,36.66,332.1,411.04,327.805,37.04,330.83,68055295.2,62385465.5,91788960.1954023,43556193.2,40856197.5,64094212.362068966,6240578.0,6277393.0,4532200.098419541,2564474.4,2403674.5,4588145.281609195,0.0,-0.0,0,0.01,-0.0,0,-0.06,-0.01,0,-0.01,-0.0,0,412,0.79,0.08
2023-05-17,412.02,328.095,36.55,331.88,414.87,331.11,36.16,334.31,69753322.4,60825475.333333336,91691299.83667623,44907343.4,40078315.333333336,64020941.1260745,6460684.2,6245018.333333333,4536922.358882521,2633406.4,2358955.6666666665,4581501.650429799,-0.0,-0.01,0,0.01,0.0,0,-0.01,0.0,0,-0.02,-0.01,0,413,0.36,2.38
2023-05-18,414.76,332.05,36.06,333.7,418.775,336.78,35.0,335.69,67882129.4,66260611.666666664,91677287.42857143,42296643.6,39663611.333333336,63972711.934285715,6525701.4,6265166.333333333,4545783.280714286,2574067.6,2503108.3333333335,4577179.7,0.01,0.01,0,0.02,0.02,0,-0.06,-0.03,0,0.01,0.01,0,415,0.98,4.11
2023-05-19,420.08,337.26,34.46,335.33,418.44,336.23,35.795,334.05,73288115.6,80556549.0,91692956.68091168,46303677.2,49935330.333333336,63973196.27635328,6558479.8,6745871.0,4551120.362535613,2739839.4,2963949.3333333335,4574263.264957265,0.01,0.02,0,0.03,0.03,0,-0.05,-0.05,0,0.01,0.01,0,421,0.78,0.02
2023-05-22,419.5,337.015,35.54,334.6,418.62,337.3,35.7,332.84,79950469.4,95919156.33333333,91727332.70454545,48918855.2,57581388.666666664,63966058.57670455,6855232.0,7706302.0,4563934.1171875,2953912.8,3443019.3333333335,4571798.676136363,0.02,0.02,0,0.03,0.02,0,-0.04,-0.02,0,0.01,0.01,0,420,0.88,0.03
2023-05-23,416.99,336.11,36.22,331.47,414.66,333.81,36.2399,331.02,81236172.6,82255608.0,91639487.28328612,50812613.0,52128537.0,63906087.72521246,6969621.8,7305248.0,4566724.485127479,3030730.0,3130901.0,4566085.575070822,0.02,-0.0,0,0.03,0.0,0,-0.03,0.04,0,0.0,-0.01,0,417,1.19,0.02
2023-05-24,411.83,331.73,37.37,328.8903,411.17,331.595,37.76,328.13,86971772.2,83631569.66666667,91624639.84180792,52741335.4,50807745.666666664,63861624.66101695,6784268.0,6621332.0,4568664.528954802,3082065.4,2929332.3333333335,4560323.1723163845,0.01,-0.01,0,0.02,-0.01,0,-0.01,0.05,0,-0.0,-0.01,0,412,1.14,0.37
2023-05-25,412.61,336.95,36.92,326.61,415.01,339.95,36.69,327.86,87454716.4,78767690.0,91617814.5971831,55642524.4,50869726.666666664,63855385.34929577,6876284.4,6300253.666666667,4578607.240140845,3063965.4,2686529.3333333335,4555866.822535211,-0.01,-0.02,0,-0.0,-0.02,0,0.05,0.06,0,-0.02,-0.02,0,413,1.22,2.61
2023-05-26,415.57,340.86,35.9012,328.355,420.18,348.49,35.51,331.01,86211598.6,88848925.66666667,91615971.31460674,56176175.8,58874601.666666664,63863687.56179775,6598074.4,6126625.333333333,4579869.716994382,3053250.6,3001483.6666666665,4552900.72752809,-0.01,-0.0,0,0.01,0.01,0,0.06,0.01,0,-0.02,-0.01,0,416,1.46,4.45
2023-05-30,421.86,352.15,34.43,330.0,420.205,350.0,34.81,330.31,90094188.0,93829975.0,91622173.00560224,59907689.25,63006952.0,63861287.74229692,6290492.5,6782094.0,4586038.412464986,3146123.25,3580042.0,4550175.633053222,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,422,0.95,0.02
2023-05-31,418.06,348.57,34.89,328.85,418.7,348.63,34.13,329.81,86550304.75,83018967.5,91567943.3603352,65925262.5,67621704.0,63884682.06703911,6739573.5,6915959.0,4592920.495111732,3383202.0,3527276.0,4547170.980446927,0.02,0.01,0,0.06,0.03,0,-0.07,-0.03,0,0.0,0.01,0,419,0.8,0.38
2023-06-01,417.03,346.66,33.86,327.71,421.18,351.4429,32.46,330.571,91945517.75,91495245.0,91621465.88579386,66771314.75,68633667.0,63887874.81337047,6244927.25,6584783.0,4597173.479805014,3405510.5,3271031.5,4543049.48189415,0.01,0.0,0,0.03,0.0,0,-0.08,0.0,0,0.01,0.0,0,418,0.63,3.7
2023-06-02,425.61,355.2201,31.65,333.84,427.97,354.5485,30.905,337.955,91394620.75,90582836.0,91613511.86388889,62673721.75,62562645.0,63850465.719444446,7107500.5,7215969.333333333,4607954.503472222,3300841.5,3207774.6666666665,4538988.958333333,0.01,-0.0,0,0.03,-0.0,0,-0.1,-0.06,0,0.01,0.0,0,426,1.07,2.39
2023-06-05,428.3952,355.17,31.19,337.74,427.16,354.86,30.685,336.33,90793669.75,96988906.33333333,91612992.91412742,60234237.0,56233497.333333336,63821098.814404435,7725310.75,7950473.0,4620822.593490304,3802005.25,3911170.3333333335,4541885.656509696,0.0,0.02,0,0.0,0.02,0,0.0,-0.11,0,0.0,0.03,0,429,0.81,0.02
2023-06-06,425.99,352.93,30.32,335.44,427.267,354.5804,28.85,336.02,86668539.0,80797093.5,91553752.64640884,57624777.2,50217975.5,63775148.09392265,7367976.6,7595987.5,4624462.973066298,3832974.4,4770774.0,4540269.538674033,0.01,0.0,0,0.01,-0.0,0,-0.11,-0.03,0,0.02,0.01,0,426,1.08,2.11
2023-06-07,428.72,356.4347,28.89,336.04,426.26,348.18,28.81,337.02,84968282.0,75100287.33333333,91477038.9338843,51455566.0,47275450.333333336,63713482.121212125,7338750.8,7365223.333333333,4630741.849173553,3703045.4,4122137.6666666665,4535543.906336088,0.02,0.0,0,0.02,-0.0,0,-0.17,-0.09,0,0.02,0.01,0,429,0.99,0.01
2023-06-08,426.62,348.89,28.81,337.135,429.09,352.965,28.16,338.91,79880581.0,73072905.33333333,91460189.9945055,52287647.6,52589541.333333336,63728531.03296703,7619821.2,6789143.0,4638693.366071428,3637339.8,3173580.3333333335,4530608.414835165,0.02,-0.0,0,0.0,-0.02,0,-0.15,-0.08,0,0.03,-0.0,0,427,0.65,2.41
2023-06-09,430.01,355.09,28.09,338.44,429.9,354.4,28.16,339.43,74519545.8,70334514.0,91379347.94520548,51591111.8,52506536.0,63682529.36438356,7280231.4,7069727.333333333,4644561.03630137,3561775.4,2755776.3333333335,4525602.471232877,0.01,0.01,0,-0.01,0.0,0,-0.11,-0.07,0,0.02,0.01,0,431,0.67,0.04
2023-06-12,430.29,355.67,28.53,339.72,433.24,359.84,28.3899,340.91,73363765.2,77648045.0,91363686.52459016,51578172.6,56437841.666666664,63653845.72404372,6864208.8,7159569.666666667,4651469.946038252,3077827.6,2869140.6666666665,4521884.863387978,0.0,0.0,0,-0.0,-0.01,0,-0.1,-0.03,0,0.01,0.01,0,431,0.68,2.46
2023-06-13,435.58,362.51,27.965,341.95,436.14,362.66,28.27,342.17,74581502.6,80951985.5,91322523.08174387,51082414.2,48946231.5,63602222.564032696,6681750.8,6099786.0,4652491.417574932,2695378.2,2604781.0,4515134.779291553,0.02,0.01,0,0.02,0.01,0,-0.06,0.01,0,0.02,0.01,0,436,1.33,0.54
2023-06-14,436.6,362.26,28.08,341.1,435.81,364.21,27.58,339.54,81009608.4,85917058.33333333,91334818.4103261,54199995.0,51623589.0,63584222.785326086,6452752.6,5986092.0,4655497.430027174,2780372.6,2819799.6666666665,4511696.470108695,0.02,0.01,0,0.02,0.02,0,-0.02,0.01,0,0.02,0.01,0,437,1.57,0.21
2023-06-15,436.32,364.01,27.28,340.45,442.61,370.5,27.94,344.69,84061539.4,90902529.0,91359937.27642277,54202266.2,56963030.666666664,63599448.853658535,6957170.8,6944079.666666667,4670109.049457994,2985765.0,3020142.6666666665,4509675.577235772,0.02,0.01,0,0.04,0.02,0,-0.04,-0.03,0,0.01,-0.0,0,437,1.07,6.09
2023-06-16,441.54,370.44,28.26,344.4,439.84,368.62,27.43,343.22,93709989.2,102215325.0,91410843.0972973,59028006.4,65749189.666666664,63619630.4054054,6799304.8,7265650.666666667,4673679.19527027,3389585.8,3912789.0,4510250.894594595,0.03,0.02,0,0.04,0.02,0,-0.01,-0.0,0,0.02,0.01,0,442,0.9,0.03
2023-06-20,437.82,367.11,27.35,341.2939,437.445,367.13,27.415,340.68,105202956.0,114165849.0,91472177.34501348,69518435.0,80826171.0,63666009.22102426,7338348.75,7556443.0,4681449.448113208,4328779.25,5576750.0,4513125.555256065,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,438,0.63,0.07
2023-06-21,435.38,365.45,26.84,338.7915,435.19,362.37,26.75,339.6473,100224994.75,95050604.0,91430411.70430107,67539989.5,64945346.5,63626757.911290325,7510067.25,7001010.5,4686191.729166667,4363573.5,4482882.0,4510103.75,0.0,-0.01,0,0.01,-0.01,0,-0.02,-0.03,0,-0.0,-0.01,0,436,0.66,0.08
2023-06-22,433.62,361.14,26.89,338.26,436.0,365.605,25.96,339.06,94284262.5,76388055.0,91391297.33243968,63583893.0,51221389.0,63599282.03485255,6896752.75,7019752.5,4693987.2660857905,4184754.0,3219861.5,4506191.163538874,-0.0,0.0,0,-0.0,0.0,0,-0.02,0.0,0,-0.0,0.0,0,434,0.79,2.2
2023-06-23,433.016,362.34,26.63,336.71,433.44,362.89,26.53,337.36,84363033.5,74428761.66666667,91335465.45454545,57711698.0,50006873.666666664,63556443.962566845,6862922.75,6631749.333333333,4697093.564839573,3656104.0,3015888.6666666665,4501115.633689839,-0.01,-0.0,0,-0.01,-0.0,0,-0.08,-0.05,0,-0.02,-0.01,0,434,0.58,0.15
2023-06-26,433.37,362.57,26.15,337.2,431.52,358.05,26.285,337.16,78816955.5,79777487.66666667,91337188.312,49702133.0,49914670.0,63517061.208,6898796.25,7049869.0,4705101.147333333,3192325.0,3126762.0,4499037.016,0.0,-0.0,0,0.0,-0.01,0,0.0,-0.01,0,0.0,-0.0,0,434,0.71,0.02
2023-06-27,432.7,359.572,25.87,337.65,436.485,364.08,25.44,339.35,77598276.4,82352548.5,91287683.98138298,50247602.0,50608694.5,63487572.95478723,6693602.8,6786383.0,4708206.806515957,3014242.2,3011772.5,4493193.595744681,-0.01,-0.0,0,-0.02,-0.01,0,-0.04,-0.01,0,-0.01,0.0,0,433,0.82,3.69
2023-06-28,434.79,362.545,25.215,338.04,435.27,363.665,25.035,337.761,77024145.0,79256599.66666667,91239347.1591512,50323386.2,50220277.333333336,63450320.62068965,6739208.6,6748791.0,4713420.0696286475,2692204.6,2600790.3333333335,4485993.681697613,0.0,0.01,0,-0.0,0.0,0,-0.05,-0.04,0,0.0,0.01,0,435,0.79,0.62
2023-06-29,436.16,364.04,24.91,338.73,437.145,362.9134,25.16,340.53,76783190.0,73808079.33333333,91198068.3994709,48936611.2,49439100.666666664,63405331.362433866,6514884.2,6339580.333333333,4718073.204365079,2543067.2,2128586.3333333335,4480223.915343915,0.0,0.0,0,0.01,0.0,0,-0.07,-0.04,0,-0.0,0.0,0,437,0.68,0.67
2023-06-30,441.57,367.62,25.04,342.98,443.63,369.65,24.75,344.19,76257615.8,72194327.33333333,91136549.23218997,48651236.0,47346263.666666664,63359805.33509235,6835492.2,6868231.666666667,4725304.628627968,2602017.8,2328848.0,4476061.572559367,0.01,0.01,0,0.0,0.01,0,-0.06,-0.03,0,0.01,0.01,0,442,0.94,1.96
2023-07-05,442.29,369.39,25.0822,342.69,443.29,370.57,25.125,342.8,70268919.25,68778698.5,91019185.1863517,42669940.25,39042206.5,63232153.89763779,5718188.75,4470833.5,4723968.822178477,2483399.25,2362939.5,4464969.06824147,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,443,0.61,0.62
2023-07-06,438.61,365.45,26.43,339.54,439.47,367.31,26.5,339.17,65964533.25,45505905.0,90933842.90052356,39663940.75,26908747.5,63156730.41361257,5586989.25,4402233.5,4727171.801701571,2586990.25,2208901.5,4460399.479057591,0.02,0.0,0,0.02,0.0,0,0.01,0.02,0,0.01,-0.0,0,439,0.91,0.79
2023-07-07,438.78,366.45,26.44,338.27,438.81,366.54,25.7286,337.54,69158532.75,69538367.0,90907013.81201044,40443631.0,41845055.5,63120471.92167102,7646437.0,10822040.5,4755812.538511749,2796909.5,3230879.5,4458524.736292428,-0.0,0.0,0,-0.0,0.0,0,0.06,0.0,0,-0.01,0.0,0,439,0.95,0.75
2023-07-10,438.97,366.3,25.605,338.13,438.77,365.57,25.76,339.05,64276072.5,74836970.66666667,90892761.63541667,37525524.25,43568328.333333336,63078530.260416664,8172864.0,9944832.0,4764756.815755208,2752666.25,3104082.6666666665,4454337.143229167,-0.01,-0.01,0,-0.01,-0.01,0,0.04,0.03,0,-0.02,-0.02,0,439,0.68,0.21
2023-07-11,440.625,367.09,25.18,340.69,441.95,367.6,25.47,342.19,71738603.25,73938839.5,90818867.45194805,44772258.75,47699462.0,63040362.77922078,9168617.25,7515194.0,4770146.987662338,2968105.75,2705332.0,4449417.241558442,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.03,0,0.0,0.0,0,441,0.38,1.8
2023-07-12,446.1,372.01,24.46,345.24,445.88,372.86,24.12,343.53,70283633.0,70780477.0,90750589.9507772,43397276.2,44432090.0,62975225.43005181,8940739.6,7686539.0,4778590.205310881,2871121.6,2631283.0,4444323.375647669,-0.0,0.01,0,-0.0,0.0,0,0.02,-0.04,0,-0.0,0.01,0,447,0.51,0.06
2023-07-13,448.12,376.34,23.54,344.36,449.915,379.56,24.005,344.28,76979132.0,72934393.33333333,90753549.47803618,48848738.8,49319697.333333336,62971872.64082687,9842874.6,8442461.333333334,4793266.153100776,3155278.4,3061176.6666666665,4443537.449612403,0.02,0.02,0,0.02,0.02,0,-0.09,-0.06,0,0.01,0.02,0,449,0.45,1.38
2023-07-14,450.47,380.4,24.12,345.33,448.6,378.2899,23.94,344.83,75242519.8,76111640.0,90705151.7757732,48379810.6,48833376.333333336,62930514.945876285,8170916.4,8608064.666666666,4799821.608891753,2901264.8,3031886.6666666665,4438456.953608247,0.03,0.02,0,0.04,0.03,0,-0.09,-0.05,0,0.02,0.01,0,451,0.61,0.02
2023-07-17,449.27,380.32,23.88,344.22,451.22,382.72,23.79,346.215,72094848.8,77855663.66666667,90651143.218509,49958735.8,54504094.333333336,62909895.37017995,8023711.4,8416451.666666666,4806645.692159383,2989854.4,3301970.6666666665,4435513.457583548,0.02,0.01,0,0.03,0.02,0,-0.07,-0.02,0,0.02,-0.0,0,450,0.44,1.5
2023-07-18,450.27,380.48,23.85,346.0,454.34,386.16,23.47,349.56,70142192.8,61188022.0,90553781.87948719,48401708.8,47754207.5,62852687.72820513,7765408.8,6501425.0,4808547.780128205,3050235.0,3077757.5,4431479.007692307,0.02,0.0,0,0.04,0.01,0,-0.06,-0.01,0,0.02,0.0,0,451,0.52,3.8
2023-07-19,455.46,386.03,23.27,350.83,455.31,385.555,23.845,350.78,73398332.0,67706830.66666667,90528694.06905371,51876547.2,50259984.333333336,62833298.59846547,7345564.2,6310952.0,4811415.95971867,3478917.6,3594037.6666666665,4431978.033248082,0.02,0.01,0,0.04,0.02,0,-0.04,-0.03,0,0.01,0.01,0,456,0.8,0.2
2023-07-20,454.66,383.14,23.85,352.181,451.8,376.52,24.08,352.07,68147084.2,66354785.666666664,90465201.70663266,50318489.6,49919287.0,62810477.448979594,6850995.0,6487934.0,4819512.6945153065,3823752.4,4451006.666666667,4435632.028061224,0.02,0.01,0,0.02,0.01,0,0.01,-0.0,0,0.02,0.02,0,455,0.71,0.01
2023-07-21,453.61,378.37,23.63,352.47,452.24,375.445,23.54,352.1587,67867064.4,72319759.33333333,90414590.86768448,55317547.0,60359773.333333336,62833657.847328246,7081197.0,7467711.666666667,4828846.741094148,4241561.0,5017430.0,4435951.916030535,0.0,0.0,0,-0.01,-0.01,0,-0.0,0.01,0,0.02,0.02,0,454,0.6,0.02
2023-07-24,453.779,376.511,23.5,352.77,453.96,375.78,23.27,354.0531,68116023.4,69051816.0,90365164.54060914,56434475.6,62100641.666666664,62827719.99238579,7454307.0,8597689.666666666,4840245.454949238,4177207.0,4465786.333333333,4432235.456852792,0.01,-0.01,0,-0.01,-0.03,0,-0.01,0.01,0,0.02,0.0,0,454,0.85,0.33
2023-07-25,454.2401,377.35,23.11,353.79,455.63,379.21,23.29,354.49,68388695.2,62492099.0,90273211.16202532,56420258.4,50510986.0,62771264.5721519,7981126.0,8751247.5,4848706.998101266,4219444.2,3022465.5,4428795.0227848105,0.01,0.0,0,-0.01,-0.01,0,-0.02,-0.02,0,0.02,0.0,0,455,0.77,1.2
2023-07-26,454.53,376.43,23.09,354.23,454.92,377.46,22.61,354.52,63208753.6,59942979.333333336,90183745.32575758,53144827.6,46638785.333333336,62710969.41919192,8218302.2,8206127.333333333,4854432.200126262,3803871.4,2864555.0,4424047.393939394,0.0,0.0,0,-0.02,0.0,0,0.0,-0.01,0,0.01,0.01,0,455,1.21,0.6
2023-07-27,458.9424,383.42,22.2212,355.69,451.55,375.31,24.085,352.04,64260393.0,59928735.0,90135166.33249371,51716388.0,42055807.666666664,62670753.40050378,8513396.2,8253082.666666667,4866035.156801008,3247949.4,2902244.0,4420673.808564232,0.0,0.0,0,-0.01,0.0,0,-0.05,-0.04,0,0.01,0.0,0,459,0.84,0.01
2023-07-28,455.16,380.3202,22.84,353.82,456.4,383.1001,22.75,354.17,68563439.6,72611000.0,90140078.91708542,50097418.2,49821706.333333336,62673654.836683415,10199174.4,11164459.0,4896313.168969849,3289885.4,3468165.3333333335,4421554.095477387,-0.0,-0.01,0,-0.01,-0.01,0,0.02,0.04,0,-0.0,-0.0,0,456,0.77,0.84
2023-07-31,457.26,383.49,22.65,354.54,456.045,382.34,22.77,354.21,70375674.0,80996683.33333333,90114669.6716792,49378614.8,55823620.333333336,62659184.839599,10125078.4,11775650.0,4906471.43170426,3339481.0,3691802.3333333335,4418541.79197995,0.01,0.0,0,0.02,0.02,0,-0.03,-0.01,0,0.0,-0.0,0,458,0.65,0.02
2023-08-01,456.5101,381.9301,23.08,356.05,456.22,382.765,23.02,355.79,71961047.8,70986119.5,90044309.12,50072730.0,50449265.5,62612532.89,9823637.2,7812404.5,4910893.625625,3165777.6,2712196.0,4413007.305,0.0,0.0,0,0.01,0.01,0,-0.01,-0.0,0,0.0,0.0,0,457,0.62,0.11
2023-08-02,452.34,377.31,24.36,354.4,450.08,374.325,25.14,352.54,72087834.6,65816971.0,89958110.5286783,50543244.6,47381829.333333336,62559252.1521197,9712118.6,7394367.666666667,4915001.855985037,3173928.8,2671294.0,4408459.8802992515,0.0,0.0,0,0.02,0.01,0,-0.0,0.01,0,0.0,0.01,0,453,0.88,0.01
2023-08-03,447.82,372.075,25.85,351.6639,449.0,373.71,24.98,352.04,76694931.4,70460830.66666667,89967999.23134328,55719624.0,52624156.333333336,62584296.56716418,11455184.6,10469926.333333334,4947989.751865672,3569713.2,3285964.3333333335,4410089.721393035,-0.02,-0.02,0,-0.02,-0.02,0,0.13,0.11,0,-0.01,-0.01,0,448,1.19,1.44
2023-08-04,451.45,376.71,23.69,353.21,446.325,371.66,25.83,350.26,71059014.8,71107611.66666667,89903341.14888337,52516275.2,53894281.666666664,62547632.75682382,10872668.4,12912844.333333334,4970461.496898263,3277722.6,3654740.3333333335,4407362.637717121,-0.01,-0.02,0,-0.02,-0.02,0,0.09,0.08,0,-0.01,-0.01,0,452,0.57,0.01
2023-08-07,449.1704,373.43,25.055,353.05,449.86,374.32,24.57,354.11,75084437.2,85991021.0,89928651.94306931,53469905.8,60701389.0,62545456.138613865,12149189.8,15837435.333333334,4996109.035272277,3487666.6,4214698.666666667,4407021.059405941,-0.02,-0.01,0,-0.03,-0.01,0,0.14,0.06,0,-0.01,-0.01,0,450,0.36,0.32
2023-08-08,447.27,371.7801,25.76,351.6,448.85,371.82,24.91,353.16,74356040.2,79228683.0,89850626.78765433,52108713.6,49430361.5,62482856.108641975,12825046.0,12693348.5,5008599.210493827,3524885.4,3330103.0,4402042.837037037,-0.01,-0.0,0,-0.02,-0.01,0,0.06,0.04,0,-0.01,0.0,0,448,0.54,1.2
2023-08-09,448.37,371.0,24.45,352.75,445.87,368.01,24.57,351.33,77524270.2,76592396.66666667,89804984.41625616,52801972.8,47857992.0,62439088.613300495,14750414.4,13857277.666666666,5036127.626231527,3613711.2,3231275.0,4398672.334975369,-0.01,-0.01,0,-0.01,-0.01,0,0.02,0.05,0,-0.0,-0.0,0,449,0.57,0.03
2023-08-10,449.28,371.3157,23.55,354.36,445.025,367.94,24.79,351.19,74495511.4,69479287.66666667,89777919.52825552,48459831.4,44274032.333333336,62410777.33906634,13814748.8,13245858.0,5056917.995700246,3175634.0,2765910.0,4394924.417690418,-0.0,-0.01,0,-0.01,-0.01,0,-0.05,-0.02,0,-0.0,-0.0,0,450,0.85,0.01
2023-08-11,444.02,365.67,24.8,351.255,445.3,366.1,23.901,352.73,80314452.0,81038298.0,89785830.25245099,53296678.2,55874222.666666664,62434263.21568628,14264387.6,15311747.0,5084357.650122549,3340120.8,3346799.3333333335,4394283.693627451,-0.01,-0.01,0,-0.02,-0.01,0,0.05,-0.04,0,-0.01,-0.0,0,445,0.69,0.83
2023-08-14,444.45,364.85,24.25,352.625,447.19,369.5939,23.5,352.63,74016052.0,80143990.66666667,89734121.3814181,50699089.8,57196584.0,62400635.03422983,13332012.2,13473431.666666666,5098014.94193154,3006760.4,3203114.0,4389902.958435208,-0.01,-0.01,0,-0.02,-0.01,0,-0.05,-0.02,0,-0.0,-0.0,0,445,1.01,2.56
2023-08-15,445.92,369.27,23.8,351.08,442.32,365.8,24.86,349.21,71915547.4,58231421.5,89631906.30731708,51631261.4,45266819.5,62350519.587804876,13264965.8,10194794.0,5109286.60792683,3155416.0,2868341.0,4386840.070731707,-0.0,0.01,0,-0.01,0.01,0,-0.09,-0.05,0,0.0,0.0,0,446,0.89,0.02
